id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1369762793935802371,1369758794197123075,2021-03-10 15:31:13 Hora estándar central (México),2021-03-10,15:31:13,-0500,2167266710,gbrends_10,.,,@GorditosGatitos @BarrientosIli Los gatitos que te encantan🥰,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1369762793935802371,False,,0,,,,,,,,"[{'screen_name': 'GorditosGatitos', 'name': 'gatitos gorditos', 'id': '1251253909672386561'}]",,,,
1366626704245063683,1366503267237171201,2021-03-01 23:49:31 Hora estándar central (México),2021-03-01,23:49:31,-0500,2167266710,gbrends_10,.,,@Briagowsky :v  https://t.co/iPmjWLl8aw,und,[],[],['https://pbs.twimg.com/media/Evc7uhVXUAABLrn.jpg'],0,0,1,[],[],https://twitter.com/gbrends_10/status/1366626704245063683,False,,1,https://pbs.twimg.com/media/Evc7uhVXUAABLrn.jpg,,,,,,,"[{'screen_name': 'Briagowsky', 'name': 'Captain Winston', 'id': '976662895302881285'}]",,,,
1364974533422252034,1364974533422252034,2021-02-25 10:24:23 Hora estándar central (México),2021-02-25,10:24:23,-0500,2167266710,gbrends_10,.,,La negada,ca,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1364974533422252034,False,,0,,,,,,,,[],,,,
1364974164260626440,1364974164260626440,2021-02-25 10:22:55 Hora estándar central (México),2021-02-25,10:22:55,-0500,2167266710,gbrends_10,.,,F,und,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1364974164260626440,False,,0,,,,,,,,[],,,,
1362855636304883712,1362775731269292034,2021-02-19 14:04:38 Hora estándar central (México),2021-02-19,14:04:38,-0500,2167266710,gbrends_10,.,,@aracelyshere Ño se necesita :3,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1362855636304883712,False,,0,,,,,,,,"[{'screen_name': 'aracelyshere', 'name': 'Aracely', 'id': '1184113566942674950'}]",,,,
1354435955944542212,1354200545318346754,2021-01-27 08:27:50 Hora estándar central (México),2021-01-27,08:27:50,-0500,2167266710,gbrends_10,.,,@BarrientosIli ¿Al menos ha quedado para lunes la clase?,es,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1354435955944542212,False,,0,,,,,,,,"[{'screen_name': 'BarrientosIli', 'name': 'ILIANA', 'id': '4832711774'}]",,,,
1353950743657668609,1353950743657668609,2021-01-26 00:19:47 Hora estándar central (México),2021-01-26,00:19:47,-0500,2167266710,gbrends_10,.,,Te amo💕 @RaveM99  https://t.co/bQEjato3zd,es,"[{'screen_name': 'ravem99', 'name': 'javier martínez', 'id': '2192419717'}]",[],['https://pbs.twimg.com/media/EsozADIXYAMtfnN.jpg'],1,1,3,[],[],https://twitter.com/gbrends_10/status/1353950743657668609,False,,1,https://pbs.twimg.com/media/EsozADIXYAMtfnN.jpg,,,,,,,[],,,,
1353950276550615041,1353950276550615041,2021-01-26 00:17:55 Hora estándar central (México),2021-01-26,00:17:55,-0500,2167266710,gbrends_10,.,,Mi macho me engaña😢,es,[],[],[],0,1,2,[],[],https://twitter.com/gbrends_10/status/1353950276550615041,False,,0,,,,,,,,[],,,,
1340018054315520002,1339993575556263938,2020-12-18 13:36:15 Hora estándar central (México),2020-12-18,13:36:15,-0500,2167266710,gbrends_10,.,,@Mindicool Pagaste por esa skin?:(,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1340018054315520002,False,,0,,,,,,,,"[{'screen_name': 'Mindicool', 'name': '⭐ Mindicool ⭐', 'id': '201831180'}]",,,,
1337256257070247936,1337252866009030656,2020-12-10 22:41:51 Hora estándar central (México),2020-12-10,22:41:51,-0500,2167266710,gbrends_10,.,,@BarrientosIli piqui sí:c,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1337256257070247936,False,,0,,,,,,,,"[{'screen_name': 'BarrientosIli', 'name': 'ILIANA', 'id': '4832711774'}]",,,,
1337253654634565635,1337252866009030656,2020-12-10 22:31:30 Hora estándar central (México),2020-12-10,22:31:30,-0500,2167266710,gbrends_10,.,,@BarrientosIli Me dueles:c,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1337253654634565635,False,,0,,,,,,,,"[{'screen_name': 'BarrientosIli', 'name': 'ILIANA', 'id': '4832711774'}]",,,,
1334720965117435904,1334696809239773184,2020-12-03 22:47:30 Hora estándar central (México),2020-12-03,22:47:30,-0500,2167266710,gbrends_10,.,,@garinjoke Sorprendida :o,pt,[],[],[],1,0,1,[],[],https://twitter.com/gbrends_10/status/1334720965117435904,False,,0,,,,,,,,"[{'screen_name': 'garinjoke', 'name': 'El Rorro 👁️\u200d🗨️', 'id': '63336788'}]",,,,
1334189629382291457,1334189629382291457,2020-12-02 11:36:10 Hora estándar central (México),2020-12-02,11:36:10,-0500,2167266710,gbrends_10,.,,"Gracias, @carlossadness, por pasar 283 minutos conmigo este año en @Spotify. Eres mi artista nº 1. #MiSpotify2020#   Que lindoooooo🥺❤️  https://t.co/fs9m2mODx2",es,"[{'screen_name': 'carlossadness', 'name': 'tropical jesus 🌗', 'id': '37528422'}, {'screen_name': 'spotify', 'name': 'spotify', 'id': '17230018'}]",[],"['https://pbs.twimg.com/media/EoP-Wq5XcAAYXtT.jpg', 'https://pbs.twimg.com/media/EoP-XM7WEAMObDj.jpg', 'https://pbs.twimg.com/media/EoP-XPzW8AIlN0U.jpg', 'https://pbs.twimg.com/media/EoP-XP7XEAES4MZ.jpg']",0,0,0,[],[],https://twitter.com/gbrends_10/status/1334189629382291457,False,,1,https://pbs.twimg.com/media/EoP-Wq5XcAAYXtT.jpg,,,,,,,[],,,,
1332100718728269827,1332100718728269827,2020-11-26 17:15:35 Hora estándar central (México),2020-11-26,17:15:35,-0500,2167266710,gbrends_10,.,,"Yo puedo arreglar esto, estoy dispuesta a hacer cosas irracionales para demostrarlo.",es,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1332100718728269827,False,,0,,,,,,,,[],,,,
1332098631348924422,1332098631348924422,2020-11-26 17:07:17 Hora estándar central (México),2020-11-26,17:07:17,-0500,2167266710,gbrends_10,.,,Así me amas y te amo:c  https://t.co/MOCMwqO6n1,es,[],[],['https://pbs.twimg.com/media/EnyQlWbW4AIN4Yb.jpg'],0,0,0,[],[],https://twitter.com/gbrends_10/status/1332098631348924422,False,,1,https://pbs.twimg.com/media/EnyQlWbW4AIN4Yb.jpg,,,,,,,[],,,,
1332071102558957570,1332071102558957570,2020-11-26 15:17:54 Hora estándar central (México),2020-11-26,15:17:54,-0500,2167266710,gbrends_10,.,,Mega stalkeada 😂,pt,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1332071102558957570,False,,0,,,,,,,,[],,,,
1332063358732873730,1332063358732873730,2020-11-26 14:47:07 Hora estándar central (México),2020-11-26,14:47:07,-0500,2167266710,gbrends_10,.,,Me alegro por mi amigo Alex de verdad☺️,es,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1332063358732873730,False,,0,,,,,,,,[],,,,
1331829042190934019,1331726378321006597,2020-11-25 23:16:02 Hora estándar central (México),2020-11-25,23:16:02,-0500,2167266710,gbrends_10,.,,@BarrientosIli Nooooooo😢 Y uno aquí mega pobre 😢😢😢😢😢,es,[],[],[],1,0,0,[],[],https://twitter.com/gbrends_10/status/1331829042190934019,False,,0,,,,,,,,"[{'screen_name': 'BarrientosIli', 'name': 'ILIANA', 'id': '4832711774'}]",,,,
1331502880671592449,1331502880671592449,2020-11-25 01:39:59 Hora estándar central (México),2020-11-25,01:39:59,-0500,2167266710,gbrends_10,.,,Uff,und,[],[],[],0,0,0,[],[],https://twitter.com/gbrends_10/status/1331502880671592449,False,https://twitter.com/hipstremo/status/1309850402939006976,0,,,,,,,,[],,,,
